시군구	도로명코드	도로명	영문도로명	읍면동일련번호	시도명	시군구명	읍면동구분	읍면동코드	읍면동명	상위도로코드	상위도로명	폐지구분	변경이력사유	변경이력정보	영문시도명	영문시군구명	영문읍면동명	고시일자	말소일자
11140	4103327	퇴계로18길	Toegye-ro 18-gil	02	서울특별시	중구	1	128	남산동1가			0			Seoul	Jung-gu	Namsan-dong 1(il)-ga	20100526	
11140	4103327	퇴계로18길	Toegye-ro 18-gil	03	서울특별시	중구	1	129	남산동2가			0			Seoul	Jung-gu	Namsan-dong 2(i)-ga	20100526	
11140	4103328	퇴계로20가길	Toegye-ro 20ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103328	퇴계로20가길	Toegye-ro 20ga-gil	01	서울특별시	중구	1	129	남산동2가			0			Seoul	Jung-gu	Namsan-dong 2(i)-ga	20100630	
11140	4103329	퇴계로20길	Toegye-ro 20-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103329	퇴계로20길	Toegye-ro 20-gil	01	서울특별시	중구	1	129	남산동2가			0			Seoul	Jung-gu	Namsan-dong 2(i)-ga	20100630	
11140	4103330	퇴계로20나길	Toegye-ro 20na-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103330	퇴계로20나길	Toegye-ro 20na-gil	01	서울특별시	중구	1	129	남산동2가			0			Seoul	Jung-gu	Namsan-dong 2(i)-ga	20100630	
11140	4103330	퇴계로20나길	Toegye-ro 20na-gil	02	서울특별시	중구	1	142	예장동			0			Seoul	Jung-gu	Yejang-dong	20100630	
11140	4103331	퇴계로22길	Toegye-ro 22-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103331	퇴계로22길	Toegye-ro 22-gil	01	서울특별시	중구	1	129	남산동2가			0			Seoul	Jung-gu	Namsan-dong 2(i)-ga	20100630	
11140	4103331	퇴계로22길	Toegye-ro 22-gil	02	서울특별시	중구	1	130	남산동3가			0			Seoul	Jung-gu	Namsan-dong 3(sam)-ga	20100630	
11140	4103332	퇴계로24길	Toegye-ro 24-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103332	퇴계로24길	Toegye-ro 24-gil	01	서울특별시	중구	1	130	남산동3가			0			Seoul	Jung-gu	Namsan-dong 3(sam)-ga	20100630	
11140	4103333	퇴계로26가길	Toegye-ro 26ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103333	퇴계로26가길	Toegye-ro 26ga-gil	01	서울특별시	중구	1	142	예장동			0			Seoul	Jung-gu	Yejang-dong	20100630	
11140	4103334	퇴계로26길	Toegye-ro 26-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103334	퇴계로26길	Toegye-ro 26-gil	01	서울특별시	중구	1	140	남학동			0			Seoul	Jung-gu	Namhak-dong	20100630	
11140	4103334	퇴계로26길	Toegye-ro 26-gil	02	서울특별시	중구	1	142	예장동			0			Seoul	Jung-gu	Yejang-dong	20100630	
11140	4103335	퇴계로27길	Toegye-ro 27-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103335	퇴계로27길	Toegye-ro 27-gil	01	서울특별시	중구	1	137	필동1가			0			Seoul	Jung-gu	Pil-dong 1(il)-ga	20100630	
11140	4103335	퇴계로27길	Toegye-ro 27-gil	02	서울특별시	중구	1	158	충무로3가			0			Seoul	Jung-gu	Chungmuro 3(sam)-ga	20100630	
11140	4103335	퇴계로27길	Toegye-ro 27-gil	03	서울특별시	중구	1	159	초동			0			Seoul	Jung-gu	Cho-dong	20100630	
11140	4103335	퇴계로27길	Toegye-ro 27-gil	04	서울특별시	중구	1	161	저동2가			0			Seoul	Jung-gu	Jeo-dong 2(i)-ga	20100630	
11140	4103336	퇴계로28길	Toegye-ro 28-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103336	퇴계로28길	Toegye-ro 28-gil	01	서울특별시	중구	1	137	필동1가			0			Seoul	Jung-gu	Pil-dong 1(il)-ga	20100630	
11140	4103336	퇴계로28길	Toegye-ro 28-gil	02	서울특별시	중구	1	140	남학동			0			Seoul	Jung-gu	Namhak-dong	20100630	
11140	4103337	퇴계로2길	Toegye-ro 2-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103337	퇴계로2길	Toegye-ro 2-gil	01	서울특별시	중구	1	112	남창동			0			Seoul	Jung-gu	Namchang-dong	20100630	
11140	4103338	퇴계로30길	Toegye-ro 30-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103338	퇴계로30길	Toegye-ro 30-gil	01	서울특별시	중구	1	137	필동1가			0			Seoul	Jung-gu	Pil-dong 1(il)-ga	20100630	
11140	4103338	퇴계로30길	Toegye-ro 30-gil	02	서울특별시	중구	1	142	예장동			0			Seoul	Jung-gu	Yejang-dong	20100630	
11140	4103339	퇴계로31길	Toegye-ro 31-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103339	퇴계로31길	Toegye-ro 31-gil	01	서울특별시	중구	1	137	필동1가			0			Seoul	Jung-gu	Pil-dong 1(il)-ga	20100630	
11140	4103339	퇴계로31길	Toegye-ro 31-gil	02	서울특별시	중구	1	158	충무로3가			0			Seoul	Jung-gu	Chungmuro 3(sam)-ga	20100630	
11140	4103340	퇴계로32길	Toegye-ro 32-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103340	퇴계로32길	Toegye-ro 32-gil	01	서울특별시	중구	1	137	필동1가			0			Seoul	Jung-gu	Pil-dong 1(il)-ga	20100630	
11140	4103340	퇴계로32길	Toegye-ro 32-gil	02	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100630	
11140	4103340	퇴계로32길	Toegye-ro 32-gil	03	서울특별시	중구	1	142	예장동			0			Seoul	Jung-gu	Yejang-dong	20100630	
11140	4103341	퇴계로34길	Toegye-ro 34-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103341	퇴계로34길	Toegye-ro 34-gil	01	서울특별시	중구	1	137	필동1가			0			Seoul	Jung-gu	Pil-dong 1(il)-ga	20100630	
11140	4103341	퇴계로34길	Toegye-ro 34-gil	02	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100630	
11140	4103342	퇴계로36가길	Toegye-ro 36ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103342	퇴계로36가길	Toegye-ro 36ga-gil	01	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100630	
11140	4103343	퇴계로36길	Toegye-ro 36-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103343	퇴계로36길	Toegye-ro 36-gil	01	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100630	
11140	4103344	퇴계로36나길	Toegye-ro 36na-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103344	퇴계로36나길	Toegye-ro 36na-gil	01	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100630	
11140	4103345	퇴계로37길	Toegye-ro 37-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103345	퇴계로37길	Toegye-ro 37-gil	01	서울특별시	중구	1	132	충무로4가			0			Seoul	Jung-gu	Chungmuro 4(sa)-ga	20100630	
11140	4103345	퇴계로37길	Toegye-ro 37-gil	02	서울특별시	중구	1	137	필동1가			0			Seoul	Jung-gu	Pil-dong 1(il)-ga	20100630	
11140	4103345	퇴계로37길	Toegye-ro 37-gil	03	서울특별시	중구	1	158	충무로3가			0			Seoul	Jung-gu	Chungmuro 3(sam)-ga	20100630	
11140	4103346	퇴계로39길	Toegye-ro 39-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103346	퇴계로39길	Toegye-ro 39-gil	01	서울특별시	중구	1	132	충무로4가			0			Seoul	Jung-gu	Chungmuro 4(sa)-ga	20100630	
11140	4103346	퇴계로39길	Toegye-ro 39-gil	02	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100630	
11140	4103347	퇴계로41가길	Toegye-ro 41ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103347	퇴계로41가길	Toegye-ro 41ga-gil	01	서울특별시	중구	1	132	충무로4가			0			Seoul	Jung-gu	Chungmuro 4(sa)-ga	20100630	
11140	4103347	퇴계로41가길	Toegye-ro 41ga-gil	02	서울특별시	중구	1	134	인현동2가			0			Seoul	Jung-gu	Inhyeon-dong 2(i)-ga	20100630	
11140	4103348	퇴계로41길	Toegye-ro 41-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103348	퇴계로41길	Toegye-ro 41-gil	01	서울특별시	중구	1	132	충무로4가			0			Seoul	Jung-gu	Chungmuro 4(sa)-ga	20100630	
11140	4103348	퇴계로41길	Toegye-ro 41-gil	02	서울특별시	중구	1	134	인현동2가			0			Seoul	Jung-gu	Inhyeon-dong 2(i)-ga	20100630	
11140	4103349	퇴계로42길	Toegye-ro 42-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103349	퇴계로42길	Toegye-ro 42-gil	01	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100630	
11140	4103350	퇴계로44길	Toegye-ro 44-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103350	퇴계로44길	Toegye-ro 44-gil	01	서울특별시	중구	1	133	충무로5가			0			Seoul	Jung-gu	Chungmuro 5(o)-ga	20100630	
11140	4103350	퇴계로44길	Toegye-ro 44-gil	02	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100630	
11140	4103350	퇴계로44길	Toegye-ro 44-gil	03	서울특별시	중구	1	139	필동3가			0			Seoul	Jung-gu	Pil-dong 3(sam)-ga	20100630	
11140	4103351	퇴계로45길	Toegye-ro 45-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103351	퇴계로45길	Toegye-ro 45-gil	01	서울특별시	중구	1	133	충무로5가			0			Seoul	Jung-gu	Chungmuro 5(o)-ga	20100630	
11140	4103351	퇴계로45길	Toegye-ro 45-gil	02	서울특별시	중구	1	135	예관동			0			Seoul	Jung-gu	Yegwan-dong	20100630	
11140	4103351	퇴계로45길	Toegye-ro 45-gil	03	서울특별시	중구	1	154	오장동			0			Seoul	Jung-gu	Ojang-dong	20100630	
11140	4103352	퇴계로46길	Toegye-ro 46-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103352	퇴계로46길	Toegye-ro 46-gil	01	서울특별시	중구	1	136	묵정동			0			Seoul	Jung-gu	Mukjeong-dong	20100630	
11140	4103353	퇴계로48길	Toegye-ro 48-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103353	퇴계로48길	Toegye-ro 48-gil	01	서울특별시	중구	1	136	묵정동			0			Seoul	Jung-gu	Mukjeong-dong	20100630	
11140	4103354	퇴계로49길	Toegye-ro 49-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103354	퇴계로49길	Toegye-ro 49-gil	01	서울특별시	중구	1	133	충무로5가			0			Seoul	Jung-gu	Chungmuro 5(o)-ga	20100630	
11140	4103354	퇴계로49길	Toegye-ro 49-gil	02	서울특별시	중구	1	135	예관동			0			Seoul	Jung-gu	Yegwan-dong	20100630	
11140	4103355	퇴계로4길	Toegye-ro 4-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103355	퇴계로4길	Toegye-ro 4-gil	01	서울특별시	중구	1	112	남창동			0			Seoul	Jung-gu	Namchang-dong	20100630	
11140	4103355	퇴계로4길	Toegye-ro 4-gil	02	서울특별시	중구	1	121	회현동1가			0			Seoul	Jung-gu	Hoehyeon-dong 1(il)-ga	20100630	
11140	4103356	퇴계로50가길	Toegye-ro 50ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103356	퇴계로50가길	Toegye-ro 50ga-gil	01	서울특별시	중구	1	136	묵정동			0			Seoul	Jung-gu	Mukjeong-dong	20100630	
11140	4103356	퇴계로50가길	Toegye-ro 50ga-gil	02	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100630	
11140	4103357	퇴계로50길	Toegye-ro 50-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103357	퇴계로50길	Toegye-ro 50-gil	01	서울특별시	중구	1	136	묵정동			0			Seoul	Jung-gu	Mukjeong-dong	20100630	
11140	4103357	퇴계로50길	Toegye-ro 50-gil	02	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100630	
11140	4103358	퇴계로51길	Toegye-ro 51-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103358	퇴계로51길	Toegye-ro 51-gil	01	서울특별시	중구	1	133	충무로5가			0			Seoul	Jung-gu	Chungmuro 5(o)-ga	20100630	
11140	4103358	퇴계로51길	Toegye-ro 51-gil	02	서울특별시	중구	1	154	오장동			0			Seoul	Jung-gu	Ojang-dong	20100630	
11140	4103359	퇴계로52길	Toegye-ro 52-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103359	퇴계로52길	Toegye-ro 52-gil	01	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100630	
11140	4103359	퇴계로52길	Toegye-ro 52-gil	02	서울특별시	중구	1	147	쌍림동			0			Seoul	Jung-gu	Ssangnim-dong	20100630	
11140	4103360	퇴계로53길	Toegye-ro 53-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103360	퇴계로53길	Toegye-ro 53-gil	01	서울특별시	중구	1	147	쌍림동			0			Seoul	Jung-gu	Ssangnim-dong	20100630	
11140	4103361	퇴계로54길	Toegye-ro 54-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103361	퇴계로54길	Toegye-ro 54-gil	01	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100630	
11140	4103361	퇴계로54길	Toegye-ro 54-gil	02	서울특별시	중구	1	147	쌍림동			0			Seoul	Jung-gu	Ssangnim-dong	20100630	
11140	4103362	퇴계로56가길	Toegye-ro 56ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103362	퇴계로56가길	Toegye-ro 56ga-gil	01	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100630	
11140	4103363	퇴계로56길	Toegye-ro 56-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103363	퇴계로56길	Toegye-ro 56-gil	01	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100630	
11140	4103363	퇴계로56길	Toegye-ro 56-gil	02	서울특별시	중구	1	147	쌍림동			0			Seoul	Jung-gu	Ssangnim-dong	20100630	
11140	4103364	퇴계로58길	Toegye-ro 58-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103364	퇴계로58길	Toegye-ro 58-gil	01	서울특별시	중구	1	143	장충동1가			0			Seoul	Jung-gu	Jangchung-dong 1(il)-ga	20100630	
11140	4103364	퇴계로58길	Toegye-ro 58-gil	02	서울특별시	중구	1	147	쌍림동			0			Seoul	Jung-gu	Ssangnim-dong	20100630	
11140	4103365	퇴계로60길	Toegye-ro 60-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103365	퇴계로60길	Toegye-ro 60-gil	01	서울특별시	중구	1	143	장충동1가			0			Seoul	Jung-gu	Jangchung-dong 1(il)-ga	20100630	
11140	4103366	퇴계로62길	Toegye-ro 62-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103366	퇴계로62길	Toegye-ro 62-gil	01	서울특별시	중구	1	146	광희동2가			0			Seoul	Jung-gu	Gwanghui-dong 2(i)-ga	20100630	
11140	4103367	퇴계로63길	Toegye-ro 63-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103367	퇴계로63길	Toegye-ro 63-gil	01	서울특별시	중구	1	146	광희동2가			0			Seoul	Jung-gu	Gwanghui-dong 2(i)-ga	20100630	
11140	4103367	퇴계로63길	Toegye-ro 63-gil	02	서울특별시	중구	1	149	을지로7가			0			Seoul	Jung-gu	Euljiro 7(chil)-ga	20100630	
11140	4103368	퇴계로64길	Toegye-ro 64-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103368	퇴계로64길	Toegye-ro 64-gil	01	서울특별시	중구	1	146	광희동2가			0			Seoul	Jung-gu	Gwanghui-dong 2(i)-ga	20100630	
11140	4103369	퇴계로66길	Toegye-ro 66-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103369	퇴계로66길	Toegye-ro 66-gil	01	서울특별시	중구	1	146	광희동2가			0			Seoul	Jung-gu	Gwanghui-dong 2(i)-ga	20100630	
11140	4103370	퇴계로67길	Toegye-ro 67-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103370	퇴계로67길	Toegye-ro 67-gil	01	서울특별시	중구	1	149	을지로7가			0			Seoul	Jung-gu	Euljiro 7(chil)-ga	20100630	
11140	4103371	퇴계로68길	Toegye-ro 68-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103371	퇴계로68길	Toegye-ro 68-gil	01	서울특별시	중구	1	146	광희동2가			0			Seoul	Jung-gu	Gwanghui-dong 2(i)-ga	20100630	
11140	4103372	퇴계로6가길	Toegye-ro 6ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103372	퇴계로6가길	Toegye-ro 6ga-gil	01	서울특별시	중구	1	112	남창동			0			Seoul	Jung-gu	Namchang-dong	20100630	
11140	4103373	퇴계로6길	Toegye-ro 6-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103373	퇴계로6길	Toegye-ro 6-gil	01	서울특별시	중구	1	112	남창동			0			Seoul	Jung-gu	Namchang-dong	20100630	
11140	4103373	퇴계로6길	Toegye-ro 6-gil	02	서울특별시	중구	1	121	회현동1가			0			Seoul	Jung-gu	Hoehyeon-dong 1(il)-ga	20100630	
11140	4103374	퇴계로70길	Toegye-ro 70-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103374	퇴계로70길	Toegye-ro 70-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103375	퇴계로71길	Toegye-ro 71-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103375	퇴계로71길	Toegye-ro 71-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103376	퇴계로73가길	Toegye-ro 73ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103376	퇴계로73가길	Toegye-ro 73ga-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103377	퇴계로73길	Toegye-ro 73-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103377	퇴계로73길	Toegye-ro 73-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103377	퇴계로73길	Toegye-ro 73-gil	02	서울특별시	중구	1	163	흥인동			0			Seoul	Jung-gu	Heungin-dong	20100630	
11140	4103378	퇴계로74길	Toegye-ro 74-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103378	퇴계로74길	Toegye-ro 74-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103378	퇴계로74길	Toegye-ro 74-gil	02	서울특별시	중구	1	164	무학동			0			Seoul	Jung-gu	Muhak-dong	20100630	
11140	4103379	퇴계로75길	Toegye-ro 75-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103379	퇴계로75길	Toegye-ro 75-gil	01	서울특별시	중구	1	163	흥인동			0			Seoul	Jung-gu	Heungin-dong	20100630	
11140	4103380	퇴계로76길	Toegye-ro 76-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103380	퇴계로76길	Toegye-ro 76-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103380	퇴계로76길	Toegye-ro 76-gil	02	서울특별시	중구	1	164	무학동			0			Seoul	Jung-gu	Muhak-dong	20100630	
11140	4103381	퇴계로78길	Toegye-ro 78-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103381	퇴계로78길	Toegye-ro 78-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103382	퇴계로80길	Toegye-ro 80-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103382	퇴계로80길	Toegye-ro 80-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103383	퇴계로81가길	Toegye-ro 81ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103383	퇴계로81가길	Toegye-ro 81ga-gil	01	서울특별시	중구	1	163	흥인동			0			Seoul	Jung-gu	Heungin-dong	20100630	
11140	4103384	퇴계로81길	Toegye-ro 81-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103384	퇴계로81길	Toegye-ro 81-gil	01	서울특별시	중구	1	163	흥인동			0			Seoul	Jung-gu	Heungin-dong	20100630	
11140	4103384	퇴계로81길	Toegye-ro 81-gil	02	서울특별시	중구	1	165	황학동			0			Seoul	Jung-gu	Hwanghak-dong	20100630	
11140	4103385	퇴계로83길	Toegye-ro 83-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103385	퇴계로83길	Toegye-ro 83-gil	01	서울특별시	중구	1	165	황학동			0			Seoul	Jung-gu	Hwanghak-dong	20100630	
11140	4103386	퇴계로84길	Toegye-ro 84-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103386	퇴계로84길	Toegye-ro 84-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103387	퇴계로85길	Toegye-ro 85-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103387	퇴계로85길	Toegye-ro 85-gil	01	서울특별시	중구	1	165	황학동			0			Seoul	Jung-gu	Hwanghak-dong	20100630	
11140	4103388	퇴계로86가길	Toegye-ro 86ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103388	퇴계로86가길	Toegye-ro 86ga-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103389	퇴계로86길	Toegye-ro 86-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103389	퇴계로86길	Toegye-ro 86-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103390	퇴계로87길	Toegye-ro 87-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103390	퇴계로87길	Toegye-ro 87-gil	01	서울특별시	중구	1	165	황학동			0			Seoul	Jung-gu	Hwanghak-dong	20100630	
11140	4103391	퇴계로88가길	Toegye-ro 88ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103391	퇴계로88가길	Toegye-ro 88ga-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103392	퇴계로88길	Toegye-ro 88-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103392	퇴계로88길	Toegye-ro 88-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103393	퇴계로88나길	Toegye-ro 88na-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103393	퇴계로88나길	Toegye-ro 88na-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103394	퇴계로88다길	Toegye-ro 88da-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103394	퇴계로88다길	Toegye-ro 88da-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103395	퇴계로8길	Toegye-ro 8-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103395	퇴계로8길	Toegye-ro 8-gil	01	서울특별시	중구	1	121	회현동1가			0			Seoul	Jung-gu	Hoehyeon-dong 1(il)-ga	20100630	
11140	4103396	퇴계로90길	Toegye-ro 90-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103396	퇴계로90길	Toegye-ro 90-gil	01	서울특별시	중구	1	162	신당동			0			Seoul	Jung-gu	Sindang-dong	20100630	
11140	4103397	필동로1길	Pildong-ro 1-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103397	필동로1길	Pildong-ro 1-gil	01	서울특별시	중구	1	139	필동3가			0			Seoul	Jung-gu	Pil-dong 3(sam)-ga	20100630	
11140	4103397	필동로1길	Pildong-ro 1-gil	02	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100630	
11140	4103398	필동로3길	Pildong-ro 3-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103398	필동로3길	Pildong-ro 3-gil	01	서울특별시	중구	1	139	필동3가			0			Seoul	Jung-gu	Pil-dong 3(sam)-ga	20100630	
11140	4103398	필동로3길	Pildong-ro 3-gil	02	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100630	
11140	4103399	필동로5길	Pildong-ro 5-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103399	필동로5길	Pildong-ro 5-gil	01	서울특별시	중구	1	139	필동3가			0			Seoul	Jung-gu	Pil-dong 3(sam)-ga	20100630	
11140	4103399	필동로5길	Pildong-ro 5-gil	02	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100630	
11140	4103400	필동로6길	Pildong-ro 6-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103400	필동로6길	Pildong-ro 6-gil	01	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100630	
11140	4103400	필동로6길	Pildong-ro 6-gil	02	서울특별시	중구	1	139	필동3가			0			Seoul	Jung-gu	Pil-dong 3(sam)-ga	20100630	
11140	4103400	필동로6길	Pildong-ro 6-gil	03	서울특별시	중구	1	144	장충동2가			0			Seoul	Jung-gu	Jangchung-dong 2(i)-ga	20100630	
11140	4103401	필동로8가길	Pildong-ro 8ga-gil	00	서울특별시	중구	2					0			Seoul	Jung-gu		20100630	
11140	4103401	필동로8가길	Pildong-ro 8ga-gil	01	서울특별시	중구	1	138	필동2가			0			Seoul	Jung-gu	Pildong 2(i)-ga	20100630	
